date,hour,SP_2_temp,SP_3_temp,SP_4_temp,SP_5_temp,SP_6_temp,SP_7_temp,SP_8_temp,SP_d1_temp,SP_d3m_temp,SP_d2_temp,air_temp
2023-05-24,0:00:00,16.57025,16.42725,15.879,16.523,16.6655,17.07025,17.16525,NA,NA,NA,10.95333333
2023-05-24,1:00:00,16.499,16.0935,14.68475,16.475,16.40325,16.83175,16.927,NA,NA,NA,10.325
2023-05-24,2:00:00,16.6655,15.71025,14.661,16.30825,16.2605,16.713,16.78425,NA,NA,NA,9.736666667
2023-05-24,3:00:00,16.618,15.7595,14.68475,16.165,16.165,16.618,16.78425,NA,NA,NA,9.336666667
2023-05-24,4:00:00,16.523,15.73575,14.972,15.9985,15.9745,16.5225,16.6655,NA,NA,NA,8.891666667
2023-05-24,5:00:00,16.189,15.6165,15.30625,15.85525,15.83125,16.35575,16.475,NA,NA,NA,8.458333333
2023-05-24,6:00:00,16.30825,15.4015,15.354,15.736,15.712,16.26075,16.35575,NA,NA,NA,8.529545455
2023-05-24,7:00:00,16.451,15.06675,15.4495,15.712,15.8555,16.189,16.3795,NA,NA,NA,NA
2023-05-24,8:00:00,16.594,14.70825,15.736,15.8075,16.16525,16.3795,16.52275,NA,NA,NA,NA
2023-05-24,9:00:00,16.951,15.5925,16.02225,16.046,16.451,16.451,16.54675,NA,NA,NA,NA
2023-05-24,10:00:00,16.97475,15.8075,15.87925,16.06975,16.45125,16.523,16.64175,NA,NA,NA,NA
2023-05-24,11:00:00,16.999,16.02225,16.02225,16.141,16.523,16.59425,16.68925,NA,NA,NA,13.771875
2023-05-24,12:00:00,17.2605,16.21275,16.308,16.45125,16.7605,16.7605,16.8555,NA,NA,NA,14.585
2023-05-24,13:00:00,17.37925,16.23675,16.35575,16.40325,16.808,16.713,16.903,NA,NA,NA,15.46166667
2023-05-24,14:00:00,17.427,16.52275,16.57025,16.427,16.87925,16.95075,17.189,NA,NA,NA,16.035
2023-05-24,15:00:00,16.9035,16.451,16.332,16.5465,16.78425,16.28425,16.9985,NA,NA,NA,16.05833333
2023-05-24,16:00:00,16.64175,16.475,16.427,16.42725,16.713,16.308,16.83175,NA,NA,NA,15.95166667
2023-05-24,17:00:00,16.8555,16.45125,16.18875,16.30825,16.59425,16.6655,16.903,NA,NA,NA,15.76666667
2023-05-24,18:00:00,16.5705,16.30825,15.8315,16.237,16.499,16.618,16.73675,NA,NA,NA,14.94
2023-05-24,19:00:00,16.427,16.189,16.046,16.213,16.42725,16.499,16.59425,NA,NA,NA,12.975
2023-05-24,20:00:00,16.18875,16.1175,15.879,16.165,16.213,16.23675,16.30825,NA,NA,NA,12.49833333
2023-05-24,21:00:00,16.046,16.06975,15.8075,16.046,16.141,16.14125,16.189,NA,NA,NA,11.95666667
2023-05-24,22:00:00,15.927,15.927,15.59275,15.951,16.046,16.046,16.141,NA,NA,NA,10.68166667
2023-05-24,23:00:00,15.855,15.7835,15.4495,15.83125,15.97475,16.046,16.06975,NA,NA,NA,9.146666667
2023-05-25,0:00:00,15.78375,15.664,15.40175,15.688,15.8315,15.87925,15.95075,NA,NA,NA,6.901666667
2023-05-25,1:00:00,15.52075,15.52075,15.282,15.569,15.712,15.68825,15.8075,NA,NA,NA,5.386666667
2023-05-25,2:00:00,15.33,15.37775,15.187,15.497,15.497,15.497,15.6165,NA,NA,NA,4.738333333
2023-05-25,3:00:00,15.2105,15.21075,15.115,15.40175,15.4255,15.35375,15.44925,NA,NA,NA,3.918333333
2023-05-25,4:00:00,15.163,15.0435,15.01975,15.282,15.282,15.2345,15.33,NA,NA,NA,4.238333333
2023-05-25,5:00:00,15.163,14.9,14.876,15.16275,15.21075,15.01975,15.187,NA,NA,NA,5.318333333
2023-05-25,6:00:00,15.06725,14.924,14.924,15.139,15.282,15.06725,15.28225,NA,NA,NA,7.67
2023-05-25,7:00:00,14.94775,14.924,14.7565,15.37775,15.4495,15.21075,15.35375,NA,NA,NA,9.556666667
2023-05-25,8:00:00,15.306,14.828,15.282,15.61675,15.68825,15.1865,15.40175,NA,NA,NA,10.88166667
2023-05-25,9:00:00,15.95075,14.7805,15.85525,15.99825,15.99825,15.2105,15.378,NA,NA,NA,12.48666667
2023-05-25,10:00:00,16.45125,15.06725,16.37975,16.30825,16.308,15.2345,15.73575,NA,NA,NA,13.75333333
2023-05-25,11:00:00,16.808,15.97425,16.83175,16.59425,16.7845,15.11525,15.99825,NA,NA,NA,15.335
2023-05-25,12:00:00,17.451,16.97475,17.2605,17.0465,16.83225,15.28225,16.4275,NA,NA,NA,16.515
2023-05-25,13:00:00,17.68875,17.47475,17.95,16.5465,16.594,15.56875,16.5225,NA,NA,NA,17.77
2023-05-25,14:00:00,17.83125,17.59375,18.11675,16.26075,15.85525,16.11775,16.97475,NA,NA,NA,18.66833333
2023-05-25,15:00:00,18.04525,17.665,18.402,16.451,16.475,15.92675,16.92725,NA,NA,NA,19.26166667
2023-05-25,16:00:00,17.87875,17.76,18.49725,16.5225,16.68925,15.95075,16.975,NA,NA,NA,19.73166667
2023-05-25,17:00:00,17.855,17.4985,17.8075,16.713,16.165,15.927,16.427,NA,NA,NA,19.79333333
2023-05-25,18:00:00,17.73625,17.49825,18.02125,16.4275,16.06975,15.9985,16.2365,NA,NA,NA,19.13833333
2023-05-25,19:00:00,17.2365,17.47475,17.54625,16.213,16.02225,15.85525,16.06975,NA,NA,NA,14.77333333
2023-05-25,20:00:00,16.9035,17.1415,17.30775,16.141,15.9985,15.76,15.78375,NA,NA,NA,11.83166667
2023-05-25,21:00:00,16.7605,16.808,17.094,16.06975,15.879,15.56875,15.66425,NA,NA,NA,11.05833333
2023-05-25,22:00:00,16.68925,16.6655,16.903,15.97475,16.046,15.44925,15.521,NA,NA,NA,10.99
2023-05-25,23:00:00,16.37975,16.5465,16.808,16.02225,16.06975,15.6405,15.736,NA,NA,NA,10.745
2023-05-26,0:00:00,16.09375,16.427,16.6655,15.951,16.06975,15.59275,15.664,NA,NA,NA,9.773333333
2023-05-26,1:00:00,16.06975,16.23675,16.475,15.855,15.9745,15.47325,15.6165,NA,NA,NA,7.986666667
2023-05-26,2:00:00,15.83125,16.0935,16.35575,15.83125,15.8075,15.4735,15.569,NA,NA,NA,6.003333333
2023-05-26,3:00:00,15.59275,15.95075,16.189,15.83125,15.6405,15.40175,15.497,NA,NA,NA,5.115
2023-05-26,4:00:00,15.37775,15.76,16.14125,15.736,15.47325,15.306,15.473,NA,NA,NA,5.378333333
2023-05-26,5:00:00,15.64025,15.8075,16.046,15.64025,15.521,15.28225,15.40175,NA,NA,NA,7.775
2023-05-26,6:00:00,15.64025,15.736,15.97475,15.68825,15.64025,15.35375,15.47325,NA,NA,NA,10.23833333
2023-05-26,7:00:00,15.40175,15.712,15.9985,15.95075,15.903,15.521,15.68825,NA,NA,NA,12.355
2023-05-26,8:00:00,15.73575,15.64025,16.451,16.23675,16.141,15.6165,15.78375,NA,NA,NA,14.60666667
2023-05-26,9:00:00,16.49875,15.68825,17.16525,16.52275,16.308,15.521,15.736,NA,NA,NA,16.33666667
2023-05-26,10:00:00,17.06975,16.09375,17.546,16.808,16.35575,15.8315,16.046,NA,NA,NA,17.73
2023-05-26,11:00:00,17.7125,16.951,18.04525,17.07025,16.499,15.90275,16.23675,NA,NA,NA,18.88833333
2023-05-26,12:00:00,17.9975,17.76,18.40225,17.42725,16.523,16.1175,16.42725,NA,NA,NA,19.99166667
2023-05-26,13:00:00,18.33075,18.164,18.85375,16.80825,16.80825,16.02225,16.451,NA,NA,NA,20.81
2023-05-26,14:00:00,18.711,18.521,19.2345,16.68925,16.57025,16.57,17.7595,NA,NA,NA,21.57166667
2023-05-26,15:00:00,18.711,18.3305,19.11525,16.83175,16.713,16.618,17.76,NA,NA,NA,22.01666667
2023-05-26,16:00:00,18.28325,18.1405,19.21075,17.07,16.8555,16.499,17.92675,NA,NA,NA,22.32666667
2023-05-26,17:00:00,17.855,17.9025,18.80625,17.189,16.903,16.189,16.594,NA,NA,NA,22.34
2023-05-26,18:00:00,17.76,17.8075,18.521,17.16525,16.951,16.4035,17.52225,NA,NA,NA,21.35833333
2023-05-26,19:00:00,17.68875,17.8075,18.164,17.094,16.8555,16.49875,16.7605,NA,NA,NA,15.83
2023-05-26,20:00:00,17.4745,17.6175,18.06875,17.02275,16.7605,16.30825,16.499,NA,NA,NA,12.94
2023-05-26,21:00:00,17.33175,17.451,17.87875,16.927,16.59425,16.2845,16.30825,NA,NA,NA,11.48166667
2023-05-26,22:00:00,17.0225,17.30775,17.7125,16.83175,16.523,16.30825,16.40325,NA,NA,NA,10.51
2023-05-26,23:00:00,16.87925,17.189,17.64125,16.713,16.523,16.2845,16.40325,NA,NA,NA,9.545
2023-05-27,0:00:00,16.808,16.951,17.4985,16.713,16.45125,16.26075,16.40325,NA,NA,NA,10.84333333
2023-05-27,1:00:00,16.59425,16.83175,17.30775,16.78425,16.35575,16.213,16.30825,NA,NA,NA,10.36166667
2023-05-27,2:00:00,16.42725,16.73675,17.07025,16.713,16.451,16.165,16.2845,NA,NA,NA,9.205
2023-05-27,3:00:00,16.165,16.64175,16.87925,16.713,16.30825,16.11725,16.237,NA,NA,NA,8.956666667
2023-05-27,4:00:00,16.09375,16.59425,16.78425,16.64175,16.213,16.06975,16.165,NA,NA,NA,8.47
2023-05-27,5:00:00,16.046,16.499,16.618,16.523,16.165,15.927,16.046,NA,NA,NA,10.25833333
2023-05-27,6:00:00,15.97475,16.47525,16.59425,16.6655,16.2845,15.9745,16.11725,NA,NA,NA,13.12166667
2023-05-27,7:00:00,15.951,16.427,16.59425,16.83175,16.5465,16.165,16.308,NA,NA,NA,15.475
2023-05-27,8:00:00,16.451,16.3795,17.189,16.99875,16.92725,16.332,16.451,NA,NA,NA,17.87166667
2023-05-27,9:00:00,17.33175,16.45125,17.9025,17.11775,17.2365,16.2845,16.40325,NA,NA,NA,19.42666667
2023-05-27,10:00:00,17.87875,16.83175,18.4735,17.37925,17.30775,16.61775,16.78425,NA,NA,NA,20.09333333
2023-05-27,11:00:00,18.2595,17.5695,18.711,17.73625,17.403,16.7605,17.04625,NA,NA,NA,20.91333333
2023-05-27,12:00:00,18.806,18.44975,19.11575,18.25975,17.736,16.76075,17.07,NA,NA,NA,21.915
2023-05-27,13:00:00,19.35325,18.8775,19.4245,17.5935,18.212,16.54675,17.2125,NA,NA,NA,22.68
2023-05-27,14:00:00,19.35325,18.806,19.80525,17.4985,17.546,16.9035,18.1405,NA,NA,NA,23.57333333
2023-05-27,15:00:00,19.187,18.901,20.01925,17.76025,17.284,17.189,18.188,NA,NA,NA,24.13333333
2023-05-27,16:00:00,18.9965,19.068,19.972,17.78375,17.37925,17.1415,17.76,NA,NA,NA,24.50666667
2023-05-27,17:00:00,18.92475,18.901,19.6625,17.83125,17.59375,16.927,17.641,NA,NA,NA,24.57333333
2023-05-27,18:00:00,18.949,18.711,19.2105,17.76,17.49875,16.9985,17.4745,NA,NA,NA,22.58666667
2023-05-27,19:00:00,18.40225,18.40225,18.63975,17.7125,17.475,17.475,17.78375,NA,NA,NA,17.19
2023-05-27,20:00:00,18.18775,18.212,18.49725,17.6175,17.475,17.403,17.47475,NA,NA,NA,14.48833333
2023-05-27,21:00:00,18.06875,18.06875,18.3785,17.57,17.5225,17.379,17.403,NA,NA,NA,13
2023-05-27,22:00:00,17.76,17.95,18.2595,17.59375,17.47475,17.3315,17.35525,NA,NA,NA,11.75833333
2023-05-27,23:00:00,17.76,17.76,18.11625,17.57,17.35525,17.21275,17.26025,NA,NA,NA,10.515
2023-05-28,0:00:00,17.47475,17.6175,18.045,17.57,17.284,17.189,17.2365,NA,NA,NA,9.621666667
2023-05-28,1:00:00,17.3315,17.54625,17.97375,17.49875,17.26025,17.11775,17.16525,NA,NA,NA,9.033333333
2023-05-28,2:00:00,17.26025,17.49875,17.76,17.475,17.16525,16.975,17.094,NA,NA,NA,9.341666667
2023-05-28,3:00:00,17.07025,17.451,17.57,17.35525,17.094,16.8795,16.999,NA,NA,NA,8.578333333
2023-05-28,4:00:00,16.83175,17.2365,17.451,17.379,16.999,16.808,16.927,NA,NA,NA,8.218333333
2023-05-28,5:00:00,16.87975,17.16525,17.35525,17.284,16.999,16.68925,16.903,NA,NA,NA,9.446666667
2023-05-28,6:00:00,17.02275,17.11775,17.35525,17.30775,17.07025,16.7845,16.99875,NA,NA,NA,12.93166667
2023-05-28,7:00:00,17.1415,17.16525,17.403,17.57,17.332,17.07025,17.26025,NA,NA,NA,16.605
2023-05-28,8:00:00,17.66475,17.284,17.90275,17.855,17.59375,17.21275,17.427,NA,NA,NA,19.34666667
2023-05-28,9:00:00,18.25925,17.5935,18.521,18.16425,17.76,17.33175,17.52225,NA,NA,NA,19.95666667
2023-05-28,10:00:00,19.09175,17.9025,18.6635,19.02025,18.402,17.5225,18.09275,NA,NA,NA,22.20833333
2023-05-28,11:00:00,19.7575,18.616,18.82975,19.92425,18.8775,17.974,18.5685,NA,NA,NA,23.23666667
2023-05-28,12:00:00,20.11475,18.82975,19.35325,20.448,19.61475,18.30725,19.09175,NA,NA,NA,24.045
2023-05-28,13:00:00,20.13825,18.99625,20.305,19.63875,19.9005,17.95,19.163,NA,NA,NA,24.895
2023-05-28,14:00:00,20.21,19.2105,20.75775,19.04425,18.9015,18.47325,19.044,NA,NA,NA,25.325
2023-05-28,15:00:00,20.20975,19.829,21.18675,18.14025,18.56875,18.59225,19.282,NA,NA,NA,25.53666667
2023-05-28,16:00:00,20.35275,20.0905,20.97225,18.63975,18.11625,18.44975,19.09175,NA,NA,NA,25.67666667
2023-05-28,17:00:00,20.16225,19.948,20.567,19.06775,18.045,18.30675,18.9965,NA,NA,NA,25.38166667
2023-05-28,18:00:00,19.948,19.78175,20.35275,19.16325,18.4495,18.04525,18.35475,NA,NA,NA,23.40166667
2023-05-28,19:00:00,19.73375,19.73375,20.11425,19.21075,18.6635,17.92625,18.14,NA,NA,NA,18.05166667
2023-05-28,20:00:00,19.40075,19.472,19.92425,19.0915,18.7585,17.8075,17.97375,NA,NA,NA,15.64833333
2023-05-28,21:00:00,19.1395,19.377,19.8055,18.9485,18.68725,17.87875,18.04525,NA,NA,NA,14.47333333
2023-05-28,22:00:00,18.92475,19.187,19.71,18.901,18.616,18.23575,18.40225,NA,NA,NA,13.58166667
2023-05-28,23:00:00,18.78225,19.11575,19.567,18.9965,18.49725,18.3785,18.521,NA,NA,NA,12.53166667
2023-05-29,0:00:00,18.59225,18.97225,19.2105,18.996,18.426,18.30725,18.426,NA,NA,NA,11.64333333
2023-05-29,1:00:00,18.4735,18.806,19.163,18.92475,18.54475,18.30725,18.4735,NA,NA,NA,11.09833333
2023-05-29,2:00:00,18.521,18.63975,19.16325,18.8535,18.49725,18.2595,18.426,NA,NA,NA,10.69666667
2023-05-29,3:00:00,18.3785,18.54475,19.044,18.73475,18.426,18.11625,18.2835,NA,NA,NA,10.16
2023-05-29,4:00:00,18.30725,18.40225,18.92475,18.5685,18.30725,17.9975,18.164,NA,NA,NA,9.51
2023-05-29,5:00:00,17.9975,18.21175,18.73475,18.44975,18.236,17.87875,18.0925,NA,NA,NA,10.77833333
2023-05-29,6:00:00,18.06875,18.188,18.616,18.4735,18.2835,17.92625,18.14025,NA,NA,NA,14.965
2023-05-29,7:00:00,18.11625,18.212,18.63975,18.63975,18.49725,18.06875,18.2835,NA,NA,NA,18.21
2023-05-29,8:00:00,18.52075,18.236,19.1155,18.87725,18.711,18.14,18.44975,NA,NA,NA,20.83333333
2023-05-29,9:00:00,19.23425,18.426,19.71,19.35325,18.97225,18.3785,18.68725,NA,NA,NA,22.26833333
2023-05-29,10:00:00,19.85275,19.04375,20.28125,19.85275,19.282,18.5685,18.99625,NA,NA,NA,23.19
2023-05-29,11:00:00,20.54325,19.9005,21.01975,20.06675,19.47225,18.68725,18.99625,NA,NA,NA,24.01833333
2023-05-29,12:00:00,20.9485,20.567,21.52125,20.1385,19.44825,18.901,19.37725,NA,NA,NA,24.705
2023-05-29,13:00:00,20.90075,20.85325,21.49725,19.3295,19.25825,18.92475,19.1395,NA,NA,NA,25.27333333
2023-05-29,14:00:00,21.0915,20.853,21.903,19.09175,18.73475,19.02025,19.66275,NA,NA,NA,25.42833333
2023-05-29,15:00:00,21.06725,20.99575,21.7835,19.591,18.616,19.02025,19.99575,NA,NA,NA,25.035
2023-05-29,16:00:00,20.80525,20.59075,21.8075,19.40075,18.68725,18.78225,19.6625,NA,NA,NA,24.675
2023-05-29,17:00:00,20.71,20.40025,21.56875,19.2345,18.925,18.06925,19.2105,NA,NA,NA,23.46
2023-05-29,18:00:00,20.28125,20.162,21.18675,19.35325,18.97225,17.73625,18.14025,NA,NA,NA,22.4
2023-05-29,19:00:00,19.75775,20.11425,20.615,19.59075,18.901,17.9265,18.42575,NA,NA,NA,19.95166667
2023-05-29,20:00:00,19.6625,19.9005,20.01925,19.5195,18.99625,18.4735,18.711,NA,NA,NA,16.48166667
2023-05-29,21:00:00,19.49575,19.758,19.9005,19.4245,19.16325,18.5685,18.63975,NA,NA,NA,14.90333333
2023-05-29,22:00:00,19.40075,19.686,19.853,19.472,19.21075,18.5685,18.616,NA,NA,NA,14.375
2023-05-29,23:00:00,19.35325,19.472,19.78175,19.472,19.11575,18.63975,18.711,NA,NA,NA,13.935
2023-05-30,0:00:00,19.25825,19.35325,19.662,19.377,19.1395,18.73475,18.7585,NA,NA,NA,13.41
2023-05-30,1:00:00,19.1395,19.2345,19.472,19.3295,19.16325,18.73475,18.7585,NA,NA,NA,13.53833333
2023-05-30,2:00:00,19.068,19.11575,19.377,19.21075,19.092,18.806,18.87725,NA,NA,NA,12.945
2023-05-30,3:00:00,18.9485,18.97225,19.25825,19.25825,19.044,18.711,18.806,NA,NA,NA,14.03
2023-05-30,4:00:00,18.7585,18.92475,19.187,19.1395,18.92475,18.63975,18.806,NA,NA,NA,14.17833333
2023-05-30,5:00:00,18.426,18.901,19.09175,19.02,18.901,18.5685,18.73475,NA,NA,NA,15.12166667
2023-05-30,6:00:00,18.6635,18.82975,18.996,19.09175,18.92475,18.59225,18.7585,NA,NA,NA,17.475
2023-05-30,7:00:00,18.54475,18.711,18.97225,19.21075,18.83,18.806,18.9485,NA,NA,NA,20.51833333
2023-05-30,8:00:00,19.044,18.78225,19.5435,19.49575,18.901,18.78225,18.99625,NA,NA,NA,22.26666667
2023-05-30,9:00:00,19.591,19.044,20.09075,19.71,19.092,18.78225,19.044,NA,NA,NA,24.055
2023-05-30,10:00:00,20.11475,19.16325,20.3765,19.99575,19.401,18.71125,19.3295,NA,NA,NA,24.96833333
2023-05-30,11:00:00,20.567,19.92425,20.6145,20.30525,20.11425,18.18775,19.2345,NA,NA,NA,25.625
2023-05-30,12:00:00,21.01975,20.70975,21.18675,20.6625,20.5435,18.2595,19.591,NA,NA,NA,26.19333333
2023-05-30,13:00:00,21.187,20.92475,21.354,20.0195,20.4955,18.25925,19.11525,NA,NA,NA,26.61666667
2023-05-30,14:00:00,21.25875,20.97225,21.521,19.73375,19.97175,18.49725,18.8775,NA,NA,NA,26.77833333
2023-05-30,15:00:00,20.6385,20.59075,20.7815,19.686,20.01925,18.5685,19.06775,NA,NA,NA,26.72833333
2023-05-30,16:00:00,21.04375,20.71,20.82925,19.758,19.78175,19.4485,20.067,NA,NA,NA,26.74333333
2023-05-30,17:00:00,20.75775,20.63875,20.71025,19.92425,19.68625,19.6625,20.11475,NA,NA,NA,26.645
2023-05-30,18:00:00,20.6385,20.59075,20.66225,19.9005,19.734,19.5195,19.82925,NA,NA,NA,25.48
2023-05-30,19:00:00,20.3525,20.329,20.329,19.8055,19.71,19.35325,19.49575,NA,NA,NA,20.635
2023-05-30,20:00:00,19.9005,19.9955,20.11425,19.686,19.686,19.40075,19.44825,NA,NA,NA,18.14166667
2023-05-30,21:00:00,19.71,19.948,20.043,19.63825,19.662,19.5195,19.54325,NA,NA,NA,17.065
2023-05-30,22:00:00,19.63825,19.87675,20.01925,19.59075,19.686,19.44825,19.472,NA,NA,NA,17.21833333
2023-05-30,23:00:00,19.472,19.71,19.853,19.567,19.5195,19.40075,19.4245,NA,NA,NA,18.36833333
2023-05-31,0:00:00,19.2345,19.6145,19.68625,19.54325,19.472,19.35325,19.377,NA,NA,NA,16.91333333
2023-05-31,1:00:00,19.2345,19.59075,19.5195,19.44825,19.4245,19.25825,19.377,NA,NA,NA,16.58333333
2023-05-31,2:00:00,19.187,19.54325,19.472,19.377,19.377,19.21075,19.30575,NA,NA,NA,17.53666667
2023-05-31,3:00:00,19.04375,19.4245,19.44825,19.35325,19.3295,19.16325,19.282,NA,NA,NA,16.99666667
2023-05-31,4:00:00,18.996,19.35325,19.377,19.25825,19.21075,19.187,19.282,NA,NA,NA,16.165
2023-05-31,5:00:00,18.901,19.282,19.30575,19.187,19.11575,19.1395,19.282,NA,NA,NA,17.57
2023-05-31,6:00:00,19.044,19.25825,19.3295,19.30575,19.21075,19.21075,19.3295,NA,NA,NA,19.22333333
2023-05-31,7:00:00,19.068,19.282,19.3295,19.472,19.44825,19.30575,19.4245,NA,NA,NA,21.91833333
2023-05-31,8:00:00,19.63875,19.3295,19.829,19.71,19.80525,19.3295,19.54325,NA,NA,NA,23.80333333
2023-05-31,9:00:00,20.16225,19.54325,20.32875,19.9005,20.01925,19.40075,19.591,NA,NA,NA,24.85
2023-05-31,10:00:00,20.78175,19.66225,20.87675,20.448,20.37625,19.377,19.71,NA,NA,NA,26.37166667
2023-05-31,11:00:00,21.354,20.448,21.25825,20.73375,20.82925,19.377,19.66225,NA,NA,NA,27.21
2023-05-31,12:00:00,21.712,21.306,21.8075,21.09125,21.04375,19.47225,19.51975,NA,NA,NA,27.77333333
2023-05-31,13:00:00,21.97475,21.59275,22.19,20.3765,21.2105,19.40075,19.5675,NA,NA,NA,28.275
2023-05-31,14:00:00,22.0705,21.73575,22.142,20.18575,20.04325,19.8765,20.2575,NA,NA,NA,28.29166667
2023-05-31,15:00:00,21.8075,21.49725,22.2615,20.448,20.13825,19.70975,20.329,NA,NA,NA,28.31666667
2023-05-31,16:00:00,21.47325,21.21075,21.97475,20.35275,20.567,19.18675,19.71,NA,NA,NA,28.33333333
2023-05-31,17:00:00,21.33,21.0915,22.0465,20.47175,20.519,19.4245,20.043,NA,NA,NA,28.28166667
2023-05-31,18:00:00,21.21075,21.13925,21.54475,20.44775,20.615,20.04325,20.42425,NA,NA,NA,27.31
2023-05-31,19:00:00,20.78175,20.853,20.75775,20.40025,20.4715,20.162,20.424,NA,NA,NA,22.89666667
2023-05-31,20:00:00,20.4715,20.63875,20.591,20.44775,20.424,20.2575,20.3765,NA,NA,NA,22.97833333
2023-05-31,21:00:00,20.329,20.615,20.591,20.424,20.40025,20.30525,20.329,NA,NA,NA,20.80166667
2023-05-31,22:00:00,20.2815,20.591,20.71,20.329,20.424,20.234,20.234,NA,NA,NA,19.13166667
2023-05-31,23:00:00,20.21,20.49525,20.567,20.329,20.2815,20.234,20.234,NA,NA,NA,18.685
2023-06-01,0:00:00,20.186,20.40025,20.4715,20.30525,20.234,20.21,20.234,NA,NA,NA,18.85666667
2023-06-01,1:00:00,20.0905,20.30525,20.4715,20.234,20.234,20.21,20.234,NA,NA,NA,18.81166667
2023-06-01,2:00:00,19.9955,20.234,20.424,20.186,20.186,20.138,20.234,NA,NA,NA,18.52333333
2023-06-01,3:00:00,19.9005,20.21,20.329,20.11425,20.0905,20.043,20.138,NA,NA,NA,18.485
2023-06-01,4:00:00,19.9005,20.138,20.25775,20.0905,20.01925,19.948,20.0905,NA,NA,NA,17.515
2023-06-01,5:00:00,19.853,20.11425,20.138,20.01925,19.97175,19.9005,20.043,NA,NA,NA,18.395
2023-06-01,6:00:00,19.9005,20.11425,20.186,20.0905,20.0905,19.9955,20.13825,NA,NA,NA,19.64166667
2023-06-01,7:00:00,19.97175,20.138,20.21,20.28125,20.28125,20.0905,20.2575,NA,NA,NA,21.63166667
2023-06-01,8:00:00,20.49575,20.20975,20.6625,20.61475,20.6145,20.186,20.424,NA,NA,NA,23.31833333
2023-06-01,9:00:00,21.2585,20.47175,21.32975,20.9485,20.99575,20.138,20.40025,NA,NA,NA,24.60333333
2023-06-01,10:00:00,21.80725,21.04375,21.85525,21.497,21.47325,20.30525,20.591,NA,NA,NA,26.01333333
2023-06-01,11:00:00,22.38125,21.47325,22.45325,21.927,21.68825,20.329,20.4955,NA,NA,NA,27.165
2023-06-01,12:00:00,22.7885,21.73575,22.8125,22.11825,21.71225,20.71025,20.829,NA,NA,NA,27.66
2023-06-01,13:00:00,23.196,22.2855,23.437,21.7835,22.02275,20.73375,20.877,NA,NA,NA,27.25
2023-06-01,14:00:00,23.436,22.501,24.13425,21.879,21.951,21.0915,21.4255,NA,NA,NA,27.58
2023-06-01,15:00:00,23.70075,22.908,23.725,22.142,21.87925,21.4495,21.92675,NA,NA,NA,27.25166667
2023-06-01,16:00:00,22.8375,22.3815,22.62075,22.26175,22.094,20.85325,21.163,NA,NA,NA,24.50166667
2023-06-01,17:00:00,22.02275,22.28575,22.62075,22.118,21.8555,21.01975,21.21075,NA,NA,NA,22.61833333
2023-06-01,18:00:00,21.92675,22.2375,22.35725,22.094,21.87925,21.06725,21.16275,NA,NA,NA,21.27333333
2023-06-01,19:00:00,21.521,22.2135,22.19,22.02225,21.8315,21.2105,21.33025,NA,NA,NA,20.34166667
2023-06-01,20:00:00,21.712,22.094,21.163,21.4495,21.736,21.33025,21.40175,NA,NA,NA,19.82166667
2023-06-01,21:00:00,21.6165,21.99825,20.68625,21.75975,21.545,21.33,21.378,NA,NA,NA,19.93166667
2023-06-01,22:00:00,21.11525,21.903,20.6385,21.736,21.569,21.306,21.4255,NA,NA,NA,19.83833333
2023-06-01,23:00:00,21.5925,21.855,21.09125,21.688,21.6165,21.33,21.40175,NA,NA,NA,19.09833333
2023-06-02,0:00:00,21.5925,21.76,21.44925,21.64025,21.21075,21.28225,21.473,NA,NA,NA,18.93166667
2023-06-02,1:00:00,21.47325,21.64025,21.473,21.0915,21.091,21.282,21.473,NA,NA,NA,19.11166667
2023-06-02,2:00:00,21.2585,21.54475,21.40175,21.44925,21.16275,21.21075,21.44925,NA,NA,NA,19.22666667
2023-06-02,3:00:00,21.306,21.497,21.21075,21.40175,21.354,21.21075,21.378,NA,NA,NA,19.305
2023-06-02,4:00:00,21.139,21.378,21.187,21.354,21.33,21.139,21.33,NA,NA,NA,19.05833333
2023-06-02,5:00:00,21.18675,21.282,21.187,21.282,21.306,21.115,21.282,NA,NA,NA,18.99
2023-06-02,6:00:00,21.2345,21.282,21.139,21.282,21.306,21.09125,21.282,NA,NA,NA,19.345
2023-06-02,7:00:00,21.33,21.282,21.28225,21.306,21.40175,21.115,21.306,NA,NA,NA,20.45833333
2023-06-02,8:00:00,21.521,21.4255,21.521,21.545,21.59275,21.33,21.521,NA,NA,NA,22.43
2023-06-02,9:00:00,22.405,21.56875,22.21375,21.97475,22.04625,21.4255,21.66425,NA,NA,NA,22.44666667
2023-06-02,10:00:00,22.45325,21.95075,22.2855,22.14225,22.04625,21.64025,22.0705,NA,NA,NA,21.67666667
2023-06-02,11:00:00,22.4775,21.97475,21.73575,22.33325,22.07,21.95075,22.23775,NA,NA,NA,21.07166667
2023-06-02,12:00:00,22.741,22.11775,21.951,22.35725,22.2855,22.094,22.3095,NA,NA,NA,22.24
2023-06-02,13:00:00,23.5805,22.453,22.93225,22.669,22.83625,22.214,22.54875,NA,NA,NA,23.70333333
2023-06-02,14:00:00,23.55675,22.47725,23.26825,22.525,22.621,22.3335,23.028,NA,NA,NA,25.03166667
2023-06-02,15:00:00,23.36425,23.26825,23.31625,22.477,22.597,22.3095,22.88425,NA,NA,NA,25.68833333
